Htno,Subcode,Subname,Internals,Grade,Credits
22B81A05A6,R201241,DATA STRUCTURES LABORATORY,12,A+,1.5
22B81A05A6,R201250,PYTHON PROGRAMMING LABORATORY,13,A,1.5
22B81A05A7,R201201,MATHEMATICS-II,25,D,3.0
22B81A05A7,R201215,APPLIED CHEMISTRY,23,A,3.0
22B81A05A7,R201216,COMPUTER ORGANIZATION,20,A,3.0
22B81A05A7,R201218,DATA STRUCTURES,25,D,3.0
22B81A05A7,R201225,PYTHON PROGRAMMING,21,F,0.0
22B81A05A7,R201228,ENVIRONMENTAL SCIENCE,21,COMPLE,0.0
22B81A05A7,R201239,APPLIED CHEMISTRY LABORATORY,13,A+,1.5
22B81A05A7,R201241,DATA STRUCTURES LABORATORY,13,A+,1.5
22B81A05A7,R201250,PYTHON PROGRAMMING LABORATORY,14,A+,1.5
22B81A05A8,R201201,MATHEMATICS-II,27,C,3.0
22B81A05A8,R201215,APPLIED CHEMISTRY,27,B,3.0
22B81A05A8,R201216,COMPUTER ORGANIZATION,25,D,3.0
22B81A05A8,R201218,DATA STRUCTURES,26,D,3.0
22B81A05A8,R201225,PYTHON PROGRAMMING,25,A,3.0
22B81A05A8,R201228,ENVIRONMENTAL SCIENCE,22,COMPLE,0.0
22B81A05A8,R201239,APPLIED CHEMISTRY LABORATORY,15,A+,1.5
22B81A05A8,R201241,DATA STRUCTURES LABORATORY,13,A+,1.5
22B81A05A8,R201250,PYTHON PROGRAMMING LABORATORY,14,A+,1.5
22B81A05A9,R201201,MATHEMATICS-II,26,A,3.0
22B81A05A9,R201215,APPLIED CHEMISTRY,24,A,3.0
22B81A05A9,R201216,COMPUTER ORGANIZATION,22,B,3.0
22B81A05A9,R201218,DATA STRUCTURES,25,C,3.0
22B81A05A9,R201225,PYTHON PROGRAMMING,24,D,3.0
22B81A05A9,R201228,ENVIRONMENTAL SCIENCE,23,COMPLE,0.0
22B81A05A9,R201239,APPLIED CHEMISTRY LABORATORY,13,A+,1.5
22B81A05A9,R201241,DATA STRUCTURES LABORATORY,14,A+,1.5
22B81A05A9,R201250,PYTHON PROGRAMMING LABORATORY,14,A+,1.5
22B81A05B0,R201201,MATHEMATICS-II,25,C,3.0
22B81A05B0,R201215,APPLIED CHEMISTRY,26,C,3.0
22B81A05B0,R201216,COMPUTER ORGANIZATION,22,C,3.0
22B81A05B0,R201218,DATA STRUCTURES,27,D,3.0
22B81A05B0,R201225,PYTHON PROGRAMMING,24,B,3.0
22B81A05B0,R201228,ENVIRONMENTAL SCIENCE,21,COMPLE,0.0
22B81A05B0,R201239,APPLIED CHEMISTRY LABORATORY,15,A+,1.5
22B81A05B0,R201241,DATA STRUCTURES LABORATORY,14,A+,1.5
22B81A05B0,R201250,PYTHON PROGRAMMING LABORATORY,13,A,1.5
22B81A05B1,R201201,MATHEMATICS-II,24,B,3.0
22B81A05B1,R201215,APPLIED CHEMISTRY,21,B,3.0
22B81A05B1,R201216,COMPUTER ORGANIZATION,21,C,3.0
22B81A05B1,R201218,DATA STRUCTURES,22,E,3.0
22B81A05B1,R201225,PYTHON PROGRAMMING,24,D,3.0
22B81A05B1,R201228,ENVIRONMENTAL SCIENCE,23,COMPLE,0.0
22B81A05B1,R201239,APPLIED CHEMISTRY LABORATORY,15,A+,1.5
22B81A05B1,R201241,DATA STRUCTURES LABORATORY,14,A+,1.5
22B81A05B1,R201250,PYTHON PROGRAMMING LABORATORY,13,A,1.5
22B81A05B2,R201201,MATHEMATICS-II,23,B,3.0
22B81A05B2,R201215,APPLIED CHEMISTRY,27,A,3.0
22B81A05B2,R201216,COMPUTER ORGANIZATION,24,D,3.0
22B81A05B2,R201218,DATA STRUCTURES,28,D,3.0
22B81A05B2,R201225,PYTHON PROGRAMMING,24,B,3.0
22B81A05B2,R201228,ENVIRONMENTAL SCIENCE,22,COMPLE,0.0
22B81A05B2,R201239,APPLIED CHEMISTRY LABORATORY,14,A+,1.5
22B81A05B2,R201241,DATA STRUCTURES LABORATORY,12,A,1.5
22B81A05B2,R201250,PYTHON PROGRAMMING LABORATORY,13,A,1.5
22B81A05B3,R201201,MATHEMATICS-II,30,A+,3.0
22B81A05B3,R201215,APPLIED CHEMISTRY,30,A+,3.0
22B81A05B3,R201216,COMPUTER ORGANIZATION,26,A,3.0
22B81A05B3,R201218,DATA STRUCTURES,27,B,3.0
22B81A05B3,R201225,PYTHON PROGRAMMING,26,B,3.0
22B81A05B3,R201228,ENVIRONMENTAL SCIENCE,22,COMPLE,0.0
22B81A05B3,R201239,APPLIED CHEMISTRY LABORATORY,15,A+,1.5
22B81A05B3,R201241,DATA STRUCTURES LABORATORY,15,A+,1.5
22B81A05B3,R201250,PYTHON PROGRAMMING LABORATORY,14,A+,1.5
22B81A05B4,R201201,MATHEMATICS-II,29,A+,3.0
22B81A05B4,R201215,APPLIED CHEMISTRY,28,B,3.0
22B81A05B4,R201216,COMPUTER ORGANIZATION,24,C,3.0
22B81A05B4,R201218,DATA STRUCTURES,25,D,3.0
22B81A05B4,R201225,PYTHON PROGRAMMING,24,D,3.0
22B81A05B4,R201228,ENVIRONMENTAL SCIENCE,23,COMPLE,0.0
22B81A05B4,R201239,APPLIED CHEMISTRY LABORATORY,15,A+,1.5
22B81A05B4,R201241,DATA STRUCTURES LABORATORY,13,A+,1.5
22B81A05B4,R201250,PYTHON PROGRAMMING LABORATORY,14,A+,1.5
22B81A05B5,R201201,MATHEMATICS-II,29,A,3.0
22B81A05B5,R201215,APPLIED CHEMISTRY,28,A+,3.0
22B81A05B5,R201216,COMPUTER ORGANIZATION,26,C,3.0
22B81A05B5,R201218,DATA STRUCTURES,26,C,3.0
22B81A05B5,R201225,PYTHON PROGRAMMING,22,C,3.0
22B81A05B5,R201228,ENVIRONMENTAL SCIENCE,23,COMPLE,0.0
22B81A05B5,R201239,APPLIED CHEMISTRY LABORATORY,14,A+,1.5
22B81A05B5,R201241,DATA STRUCTURES LABORATORY,14,A+,1.5
22B81A05B5,R201250,PYTHON PROGRAMMING LABORATORY,13,A,1.5
22B81A05B6,R201201,MATHEMATICS-II,29,A,3.0
22B81A05B6,R201215,APPLIED CHEMISTRY,29,A,3.0
22B81A05B6,R201216,COMPUTER ORGANIZATION,25,C,3.0
22B81A05B6,R201218,DATA STRUCTURES,30,C,3.0
22B81A05B6,R201225,PYTHON PROGRAMMING,24,A,3.0
22B81A05B6,R201228,ENVIRONMENTAL SCIENCE,18,COMPLE,0.0
22B81A05B6,R201239,APPLIED CHEMISTRY LABORATORY,15,A+,1.5
22B81A05B6,R201241,DATA STRUCTURES LABORATORY,13,A+,1.5
22B81A05B6,R201250,PYTHON PROGRAMMING LABORATORY,14,A+,1.5
22B81A05B7,R201201,MATHEMATICS-II,21,D,3.0
22B81A05B7,R201215,APPLIED CHEMISTRY,19,D,3.0
22B81A05B7,R201216,COMPUTER ORGANIZATION,16,F,0.0
22B81A05B7,R201218,DATA STRUCTURES,21,E,3.0
22B81A05B7,R201225,PYTHON PROGRAMMING,18,F,0.0
22B81A05B7,R201228,ENVIRONMENTAL SCIENCE,18,COMPLE,0.0
22B81A05B7,R201239,APPLIED CHEMISTRY LABORATORY,12,A,1.5
22B81A05B7,R201241,DATA STRUCTURES LABORATORY,12,A,1.5
22B81A05B7,R201250,PYTHON PROGRAMMING LABORATORY,12,A,1.5
22B81A05B8,R201201,MATHEMATICS-II,24,B,3.0
22B81A05B8,R201215,APPLIED CHEMISTRY,18,B,3.0
22B81A05B8,R201216,COMPUTER ORGANIZATION,24,D,3.0
22B81A05B8,R201218,DATA STRUCTURES,25,D,3.0
22B81A05B8,R201225,PYTHON PROGRAMMING,25,C,3.0
22B81A05B8,R201228,ENVIRONMENTAL SCIENCE,21,COMPLE,0.0
22B81A05B8,R201239,APPLIED CHEMISTRY LABORATORY,13,A+,1.5
22B81A05B8,R201241,DATA STRUCTURES LABORATORY,14,A+,1.5
22B81A05B8,R201250,PYTHON PROGRAMMING LABORATORY,13,A,1.5
22B81A05B9,R201201,MATHEMATICS-II,20,D,3.0
22B81A05B9,R201215,APPLIED CHEMISTRY,23,C,3.0
22B81A05B9,R201216,COMPUTER ORGANIZATION,16,D,3.0
22B81A05B9,R201218,DATA STRUCTURES,20,E,3.0
22B81A05B9,R201225,PYTHON PROGRAMMING,19,F,0.0
22B81A05B9,R201228,ENVIRONMENTAL SCIENCE,22,COMPLE,0.0
22B81A05B9,R201239,APPLIED CHEMISTRY LABORATORY,11,A,1.5
22B81A05B9,R201241,DATA STRUCTURES LABORATORY,14,A+,1.5
22B81A05B9,R201250,PYTHON PROGRAMMING LABORATORY,14,A+,1.5
22B81A05C0,R201201,MATHEMATICS-II,27,C,3.0
22B81A05C0,R201215,APPLIED CHEMISTRY,26,A,3.0
22B81A05C0,R201216,COMPUTER ORGANIZATION,24,D,3.0
22B81A05C0,R201218,DATA STRUCTURES,25,D,3.0
22B81A05C0,R201225,PYTHON PROGRAMMING,22,B,3.0
22B81A05C0,R201228,ENVIRONMENTAL SCIENCE,21,COMPLE,0.0
22B81A05C0,R201239,APPLIED CHEMISTRY LABORATORY,13,A+,1.5
22B81A05C0,R201241,DATA STRUCTURES LABORATORY,12,A,1.5
22B81A05C0,R201250,PYTHON PROGRAMMING LABORATORY,14,A+,1.5
22B81A05C1,R201201,MATHEMATICS-II,23,C,3.0
22B81A05C1,R201215,APPLIED CHEMISTRY,23,C,3.0
22B81A05C1,R201216,COMPUTER ORGANIZATION,18,E,3.0
22B81A05C1,R201218,DATA STRUCTURES,21,E,3.0
22B81A05C1,R201225,PYTHON PROGRAMMING,23,F,0.0
22B81A05C1,R201228,ENVIRONMENTAL SCIENCE,19,COMPLE,0.0
22B81A05C1,R201239,APPLIED CHEMISTRY LABORATORY,11,A,1.5
22B81A05C1,R201241,DATA STRUCTURES LABORATORY,12,A,1.5
22B81A05C1,R201250,PYTHON PROGRAMMING LABORATORY,14,A+,1.5
22B81A05C2,R201201,MATHEMATICS-II,26,B,3.0
22B81A05C2,R201215,APPLIED CHEMISTRY,24,A,3.0
22B81A05C2,R201216,COMPUTER ORGANIZATION,21,C,3.0
22B81A05C2,R201218,DATA STRUCTURES,26,D,3.0
22B81A05C2,R201225,PYTHON PROGRAMMING,24,C,3.0
22B81A05C2,R201228,ENVIRONMENTAL SCIENCE,20,COMPLE,0.0
22B81A05C2,R201239,APPLIED CHEMISTRY LABORATORY,13,A+,1.5
22B81A05C2,R201241,DATA STRUCTURES LABORATORY,12,A,1.5
22B81A05C2,R201250,PYTHON PROGRAMMING LABORATORY,13,A,1.5
22B81A05C3,R201201,MATHEMATICS-II,28,B,3.0
22B81A05C3,R201215,APPLIED CHEMISTRY,28,C,3.0
22B81A05C3,R201216,COMPUTER ORGANIZATION,22,C,3.0
22B81A05C3,R201218,DATA STRUCTURES,27,D,3.0
22B81A05C3,R201225,PYTHON PROGRAMMING,25,C,3.0
22B81A05C3,R201228,ENVIRONMENTAL SCIENCE,21,COMPLE,0.0
22B81A05C3,R201239,APPLIED CHEMISTRY LABORATORY,15,A+,1.5
22B81A05C3,R201241,DATA STRUCTURES LABORATORY,13,A+,1.5
22B81A05C3,R201250,PYTHON PROGRAMMING LABORATORY,14,A+,1.5
22B81A05C4,R201201,MATHEMATICS-II,23,E,3.0
22B81A05C4,R201215,APPLIED CHEMISTRY,25,C,3.0
22B81A05C4,R201216,COMPUTER ORGANIZATION,16,E,3.0
22B81A05C4,R201218,DATA STRUCTURES,19,E,3.0
22B81A05C4,R201225,PYTHON PROGRAMMING,23,C,3.0
22B81A05C4,R201228,ENVIRONMENTAL SCIENCE,17,COMPLE,0.0
22B81A05C4,R201239,APPLIED CHEMISTRY LABORATORY,11,A,1.5
22B81A05C4,R201241,DATA STRUCTURES LABORATORY,12,A+,1.5
22B81A05C4,R201250,PYTHON PROGRAMMING LABORATORY,14,A+,1.5
22B81A05C5,R201201,MATHEMATICS-II,25,A+,3.0
22B81A05C5,R201215,APPLIED CHEMISTRY,24,B,3.0
22B81A05C5,R201216,COMPUTER ORGANIZATION,22,C,3.0
22B81A05C5,R201218,DATA STRUCTURES,23,D,3.0
22B81A05C5,R201225,PYTHON PROGRAMMING,21,D,3.0
22B81A05C5,R201228,ENVIRONMENTAL SCIENCE,19,COMPLE,0.0
22B81A05C5,R201239,APPLIED CHEMISTRY LABORATORY,14,A+,1.5
22B81A05C5,R201241,DATA STRUCTURES LABORATORY,13,A+,1.5
22B81A05C5,R201250,PYTHON PROGRAMMING LABORATORY,14,A+,1.5
22B81A05C6,R201201,MATHEMATICS-II,23,D,3.0
22B81A05C6,R201215,APPLIED CHEMISTRY,26,C,3.0
22B81A05C6,R201216,COMPUTER ORGANIZATION,22,D,3.0
22B81A05C6,R201218,DATA STRUCTURES,27,D,3.0
22B81A05C6,R201225,PYTHON PROGRAMMING,24,D,3.0
22B81A05C6,R201228,ENVIRONMENTAL SCIENCE,23,COMPLE,0.0
22B81A05C6,R201239,APPLIED CHEMISTRY LABORATORY,12,A,1.5
22B81A05C6,R201241,DATA STRUCTURES LABORATORY,14,A+,1.5
22B81A05C6,R201250,PYTHON PROGRAMMING LABORATORY,14,A+,1.5
22B81A05C7,R201201,MATHEMATICS-II,29,B,3.0
22B81A05C7,R201215,APPLIED CHEMISTRY,29,B,3.0
22B81A05C7,R201216,COMPUTER ORGANIZATION,24,A,3.0
22B81A05C7,R201218,DATA STRUCTURES,27,C,3.0
22B81A05C7,R201225,PYTHON PROGRAMMING,26,F,0.0
22B81A05C7,R201228,ENVIRONMENTAL SCIENCE,20,COMPLE,0.0
22B81A05C7,R201239,APPLIED CHEMISTRY LABORATORY,14,A+,1.5
22B81A05C7,R201241,DATA STRUCTURES LABORATORY,13,A+,1.5
22B81A05C7,R201250,PYTHON PROGRAMMING LABORATORY,14,A+,1.5
22B81A05C8,R201201,MATHEMATICS-II,29,A,3.0
22B81A05C8,R201215,APPLIED CHEMISTRY,29,A,3.0
22B81A05C8,R201216,COMPUTER ORGANIZATION,25,C,3.0
22B81A05C8,R201218,DATA STRUCTURES,27,C,3.0
22B81A05C8,R201225,PYTHON PROGRAMMING,24,A,3.0
22B81A05C8,R201228,ENVIRONMENTAL SCIENCE,23,COMPLE,0.0
22B81A05C8,R201239,APPLIED CHEMISTRY LABORATORY,14,A+,1.5
22B81A05C8,R201241,DATA STRUCTURES LABORATORY,12,A,1.5
22B81A05C8,R201250,PYTHON PROGRAMMING LABORATORY,14,A+,1.5
22B81A05C9,R201201,MATHEMATICS-II,25,A,3.0
22B81A05C9,R201215,APPLIED CHEMISTRY,24,D,3.0
22B81A05C9,R201216,COMPUTER ORGANIZATION,16,D,3.0
22B81A05C9,R201218,DATA STRUCTURES,20,E,3.0
22B81A05C9,R201225,PYTHON PROGRAMMING,21,F,0.0
22B81A05C9,R201228,ENVIRONMENTAL SCIENCE,21,COMPLE,0.0
22B81A05C9,R201239,APPLIED CHEMISTRY LABORATORY,11,A,1.5
22B81A05C9,R201241,DATA STRUCTURES LABORATORY,12,A,1.5
22B81A05C9,R201250,PYTHON PROGRAMMING LABORATORY,14,A+,1.5
22B81A05D0,R201201,MATHEMATICS-II,26,C,3.0
22B81A05D0,R201215,APPLIED CHEMISTRY,28,D,3.0
22B81A05D0,R201216,COMPUTER ORGANIZATION,20,D,3.0
22B81A05D0,R201218,DATA STRUCTURES,26,ABSENT,0.0
22B81A05D0,R201225,PYTHON PROGRAMMING,24,E,3.0
22B81A05D0,R201228,ENVIRONMENTAL SCIENCE,23,COMPLE,0.0
22B81A05D0,R201239,APPLIED CHEMISTRY LABORATORY,14,A+,1.5
22B81A05D0,R201241,DATA STRUCTURES LABORATORY,13,A+,1.5
22B81A05D0,R201250,PYTHON PROGRAMMING LABORATORY,14,A+,1.5
22B81A05D1,R201201,MATHEMATICS-II,23,B,3.0
22B81A05D1,R201215,APPLIED CHEMISTRY,24,B,3.0
22B81A05D1,R201216,COMPUTER ORGANIZATION,19,D,3.0
22B81A05D1,R201218,DATA STRUCTURES,22,D,3.0
22B81A05D1,R201225,PYTHON PROGRAMMING,22,F,0.0
22B81A05D1,R201228,ENVIRONMENTAL SCIENCE,23,COMPLE,0.0
22B81A05D1,R201239,APPLIED CHEMISTRY LABORATORY,14,A+,1.5
22B81A05D1,R201241,DATA STRUCTURES LABORATORY,14,A+,1.5
22B81A05D1,R201250,PYTHON PROGRAMMING LABORATORY,13,A,1.5
22B81A05D2,R201201,MATHEMATICS-II,25,A,3.0
22B81A05D2,R201215,APPLIED CHEMISTRY,25,C,3.0
22B81A05D2,R201216,COMPUTER ORGANIZATION,22,F,0.0
22B81A05D2,R201218,DATA STRUCTURES,25,D,3.0
22B81A05D2,R201225,PYTHON PROGRAMMING,25,D,3.0
22B81A05D2,R201228,ENVIRONMENTAL SCIENCE,21,COMPLE,0.0
22B81A05D2,R201239,APPLIED CHEMISTRY LABORATORY,13,A+,1.5
22B81A05D2,R201241,DATA STRUCTURES LABORATORY,14,A+,1.5
22B81A05D2,R201250,PYTHON PROGRAMMING LABORATORY,14,A+,1.5
22B81A05D3,R201201,MATHEMATICS-II,21,B,3.0
22B81A05D3,R201215,APPLIED CHEMISTRY,19,D,3.0
22B81A05D3,R201216,COMPUTER ORGANIZATION,18,C,3.0
22B81A05D3,R201218,DATA STRUCTURES,17,C,3.0
22B81A05D3,R201225,PYTHON PROGRAMMING,17,E,3.0
22B81A05D3,R201228,ENVIRONMENTAL SCIENCE,22,COMPLE,0.0
22B81A05D3,R201239,APPLIED CHEMISTRY LABORATORY,12,A,1.5
22B81A05D3,R201241,DATA STRUCTURES LABORATORY,13,A,1.5
22B81A05D3,R201250,PYTHON PROGRAMMING LABORATORY,12,A,1.5
22B81A05D4,R201201,MATHEMATICS-II,23,B,3.0
22B81A05D4,R201215,APPLIED CHEMISTRY,24,D,3.0
22B81A05D4,R201216,COMPUTER ORGANIZATION,25,C,3.0
22B81A05D4,R201218,DATA STRUCTURES,20,E,3.0
22B81A05D4,R201225,PYTHON PROGRAMMING,24,C,3.0
22B81A05D4,R201228,ENVIRONMENTAL SCIENCE,27,COMPLE,0.0
22B81A05D4,R201239,APPLIED CHEMISTRY LABORATORY,13,A,1.5
22B81A05D4,R201241,DATA STRUCTURES LABORATORY,13,A+,1.5
22B81A05D4,R201250,PYTHON PROGRAMMING LABORATORY,14,A+,1.5
22B81A05D5,R201201,MATHEMATICS-II,22,C,3.0
22B81A05D5,R201215,APPLIED CHEMISTRY,20,B,3.0
22B81A05D5,R201216,COMPUTER ORGANIZATION,22,D,3.0
22B81A05D5,R201218,DATA STRUCTURES,16,D,3.0
22B81A05D5,R201225,PYTHON PROGRAMMING,19,E,3.0
22B81A05D5,R201228,ENVIRONMENTAL SCIENCE,23,COMPLE,0.0
22B81A05D5,R201239,APPLIED CHEMISTRY LABORATORY,12,A,1.5
22B81A05D5,R201241,DATA STRUCTURES LABORATORY,13,A,1.5
22B81A05D5,R201250,PYTHON PROGRAMMING LABORATORY,12,A,1.5
22B81A05D6,R201201,MATHEMATICS-II,17,D,3.0
22B81A05D6,R201215,APPLIED CHEMISTRY,18,D,3.0
22B81A05D6,R201216,COMPUTER ORGANIZATION,16,F,0.0
22B81A05D6,R201218,DATA STRUCTURES,17,E,3.0
22B81A05D6,R201225,PYTHON PROGRAMMING,16,E,3.0
22B81A05D6,R201228,ENVIRONMENTAL SCIENCE,21,COMPLE,0.0
22B81A05D6,R201239,APPLIED CHEMISTRY LABORATORY,12,A,1.5
22B81A05D6,R201241,DATA STRUCTURES LABORATORY,13,A,1.5
22B81A05D6,R201250,PYTHON PROGRAMMING LABORATORY,12,A,1.5
22B81A05D7,R201201,MATHEMATICS-II,18,D,3.0
22B81A05D7,R201215,APPLIED CHEMISTRY,19,D,3.0
22B81A05D7,R201216,COMPUTER ORGANIZATION,17,E,3.0
22B81A05D7,R201218,DATA STRUCTURES,17,E,3.0
22B81A05D7,R201225,PYTHON PROGRAMMING,20,E,3.0
22B81A05D7,R201228,ENVIRONMENTAL SCIENCE,24,COMPLE,0.0
22B81A05D7,R201239,APPLIED CHEMISTRY LABORATORY,13,A+,1.5
22B81A05D7,R201241,DATA STRUCTURES LABORATORY,13,A,1.5
22B81A05D7,R201250,PYTHON PROGRAMMING LABORATORY,12,A,1.5
22B81A05D8,R201201,MATHEMATICS-II,20,C,3.0
22B81A05D8,R201215,APPLIED CHEMISTRY,24,D,3.0
22B81A05D8,R201216,COMPUTER ORGANIZATION,22,C,3.0
22B81A05D8,R201218,DATA STRUCTURES,23,E,3.0
22B81A05D8,R201225,PYTHON PROGRAMMING,19,D,3.0
22B81A05D8,R201228,ENVIRONMENTAL SCIENCE,23,COMPLE,0.0
22B81A05D8,R201239,APPLIED CHEMISTRY LABORATORY,13,A+,1.5
22B81A05D8,R201241,DATA STRUCTURES LABORATORY,14,A+,1.5
22B81A05D8,R201250,PYTHON PROGRAMMING LABORATORY,13,A,1.5
22B81A05D9,R201201,MATHEMATICS-II,24,D,3.0
22B81A05D9,R201215,APPLIED CHEMISTRY,20,F,0.0
22B81A05D9,R201216,COMPUTER ORGANIZATION,23,C,3.0
22B81A05D9,R201218,DATA STRUCTURES,21,D,3.0
22B81A05D9,R201225,PYTHON PROGRAMMING,22,E,3.0
22B81A05D9,R201228,ENVIRONMENTAL SCIENCE,20,COMPLE,0.0
22B81A05D9,R201239,APPLIED CHEMISTRY LABORATORY,12,A,1.5
22B81A05D9,R201241,DATA STRUCTURES LABORATORY,13,A,1.5
22B81A05D9,R201250,PYTHON PROGRAMMING LABORATORY,13,A,1.5
22B81A05E0,R201201,MATHEMATICS-II,27,A+,3.0
22B81A05E0,R201215,APPLIED CHEMISTRY,29,A+,3.0
22B81A05E0,R201216,COMPUTER ORGANIZATION,25,C,3.0
22B81A05E0,R201218,DATA STRUCTURES,24,D,3.0
22B81A05E0,R201225,PYTHON PROGRAMMING,27,B,3.0
22B81A05E0,R201228,ENVIRONMENTAL SCIENCE,29,COMPLE,0.0
22B81A05E0,R201239,APPLIED CHEMISTRY LABORATORY,15,A+,1.5
22B81A05E0,R201241,DATA STRUCTURES LABORATORY,15,A+,1.5
22B81A05E0,R201250,PYTHON PROGRAMMING LABORATORY,14,A+,1.5
22B81A05E1,R201201,MATHEMATICS-II,28,C,3.0
22B81A05E1,R201215,APPLIED CHEMISTRY,25,C,3.0
22B81A05E1,R201216,COMPUTER ORGANIZATION,23,A,3.0
22B81A05E1,R201218,DATA STRUCTURES,20,D,3.0
22B81A05E1,R201225,PYTHON PROGRAMMING,24,D,3.0
22B81A05E1,R201228,ENVIRONMENTAL SCIENCE,26,COMPLE,0.0
22B81A05E1,R201239,APPLIED CHEMISTRY LABORATORY,14,A+,1.5
22B81A05E1,R201241,DATA STRUCTURES LABORATORY,13,A+,1.5
22B81A05E1,R201250,PYTHON PROGRAMMING LABORATORY,15,A+,1.5
22B81A05E2,R201201,MATHEMATICS-II,22,C,3.0
22B81A05E2,R201215,APPLIED CHEMISTRY,18,E,3.0
22B81A05E2,R201216,COMPUTER ORGANIZATION,20,C,3.0
22B81A05E2,R201218,DATA STRUCTURES,18,E,3.0
22B81A05E2,R201225,PYTHON PROGRAMMING,22,E,3.0
22B81A05E2,R201228,ENVIRONMENTAL SCIENCE,21,COMPLE,0.0
22B81A05E2,R201239,APPLIED CHEMISTRY LABORATORY,12,B,1.5
22B81A05E2,R201241,DATA STRUCTURES LABORATORY,13,A,1.5
22B81A05E2,R201250,PYTHON PROGRAMMING LABORATORY,14,A+,1.5
22B81A05E3,R201201,MATHEMATICS-II,24,A,3.0
22B81A05E3,R201215,APPLIED CHEMISTRY,23,D,3.0
22B81A05E3,R201216,COMPUTER ORGANIZATION,25,B,3.0
22B81A05E3,R201218,DATA STRUCTURES,23,D,3.0
22B81A05E3,R201225,PYTHON PROGRAMMING,25,C,3.0
22B81A05E3,R201228,ENVIRONMENTAL SCIENCE,29,COMPLE,0.0
22B81A05E3,R201239,APPLIED CHEMISTRY LABORATORY,14,A,1.5
22B81A05E3,R201241,DATA STRUCTURES LABORATORY,13,A+,1.5
22B81A05E3,R201250,PYTHON PROGRAMMING LABORATORY,14,A+,1.5
22B81A05E4,R201201,MATHEMATICS-II,21,C,3.0
22B81A05E4,R201215,APPLIED CHEMISTRY,18,C,3.0
22B81A05E4,R201216,COMPUTER ORGANIZATION,22,D,3.0
22B81A05E4,R201218,DATA STRUCTURES,19,E,3.0
22B81A05E4,R201225,PYTHON PROGRAMMING,20,C,3.0
22B81A05E4,R201228,ENVIRONMENTAL SCIENCE,24,COMPLE,0.0
22B81A05E4,R201239,APPLIED CHEMISTRY LABORATORY,12,B,1.5
22B81A05E4,R201241,DATA STRUCTURES LABORATORY,14,A+,1.5
22B81A05E4,R201250,PYTHON PROGRAMMING LABORATORY,12,A,1.5
22B81A05E5,R201201,MATHEMATICS-II,19,A,3.0
22B81A05E5,R201215,APPLIED CHEMISTRY,20,E,3.0
22B81A05E5,R201216,COMPUTER ORGANIZATION,18,E,3.0
22B81A05E5,R201218,DATA STRUCTURES,23,D,3.0
22B81A05E5,R201225,PYTHON PROGRAMMING,19,F,0.0
22B81A05E5,R201228,ENVIRONMENTAL SCIENCE,27,COMPLE,0.0
22B81A05E5,R201239,APPLIED CHEMISTRY LABORATORY,13,A,1.5
22B81A05E5,R201241,DATA STRUCTURES LABORATORY,15,A+,1.5
22B81A05E5,R201250,PYTHON PROGRAMMING LABORATORY,12,A,1.5
22B81A05E6,R201201,MATHEMATICS-II,24,B,3.0
22B81A05E6,R201215,APPLIED CHEMISTRY,21,D,3.0
22B81A05E6,R201216,COMPUTER ORGANIZATION,21,D,3.0
22B81A05E6,R201218,DATA STRUCTURES,21,E,3.0
22B81A05E6,R201225,PYTHON PROGRAMMING,25,B,3.0
22B81A05E6,R201228,ENVIRONMENTAL SCIENCE,26,COMPLE,0.0
22B81A05E6,R201239,APPLIED CHEMISTRY LABORATORY,14,A,1.5
22B81A05E6,R201241,DATA STRUCTURES LABORATORY,14,A+,1.5
22B81A05E6,R201250,PYTHON PROGRAMMING LABORATORY,14,A+,1.5
22B81A05E7,R201201,MATHEMATICS-II,19,E,3.0
22B81A05E7,R201215,APPLIED CHEMISTRY,18,E,3.0
22B81A05E7,R201216,COMPUTER ORGANIZATION,16,D,3.0
22B81A05E7,R201218,DATA STRUCTURES,19,E,3.0
22B81A05E7,R201225,PYTHON PROGRAMMING,18,E,3.0
22B81A05E7,R201228,ENVIRONMENTAL SCIENCE,23,COMPLE,0.0
22B81A05E7,R201239,APPLIED CHEMISTRY LABORATORY,12,B,1.5
22B81A05E7,R201241,DATA STRUCTURES LABORATORY,14,A+,1.5
22B81A05E7,R201250,PYTHON PROGRAMMING LABORATORY,12,A,1.5
22B81A05E8,R201201,MATHEMATICS-II,23,C,3.0
22B81A05E8,R201215,APPLIED CHEMISTRY,17,D,3.0
22B81A05E8,R201216,COMPUTER ORGANIZATION,22,F,0.0
22B81A05E8,R201218,DATA STRUCTURES,17,E,3.0
22B81A05E8,R201225,PYTHON PROGRAMMING,24,D,3.0
22B81A05E8,R201228,ENVIRONMENTAL SCIENCE,26,COMPLE,0.0
22B81A05E8,R201239,APPLIED CHEMISTRY LABORATORY,13,A,1.5
22B81A05E8,R201241,DATA STRUCTURES LABORATORY,13,A,1.5
22B81A05E8,R201250,PYTHON PROGRAMMING LABORATORY,13,A+,1.5
22B81A05E9,R201201,MATHEMATICS-II,26,A+,3.0
22B81A05E9,R201215,APPLIED CHEMISTRY,30,A+,3.0
22B81A05E9,R201216,COMPUTER ORGANIZATION,24,A,3.0
22B81A05E9,R201218,DATA STRUCTURES,25,B,3.0
22B81A05E9,R201225,PYTHON PROGRAMMING,25,C,3.0
